Program Area,Permit Number,Permit Type,Permit Status,Project Number,Customer Name,Legal Name,CN Number,Project Type,TCEQ Received Date,Project Complete Date,Renewal Date,Project Status,Project Name,Regulated Entity,Physical Location,Region Name,County Name,Near City Name,Rules
NSR,176825,STDPMT,EFFECTIVE,376172,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYNEW,07/03/2024,07/03/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN109194803,"FROM THE INTX OF I-20 AND HWY 285 IN PECOS, TX, DRIVE W ON I-20 FOR 5.8 MILES AND TAKE EXIT 37. TRAVEL ON SERVICE ROAD UNTIL REACHING COUNTY ROAD 208. TURN L AND DRIVE 4.2 MILES TO AN UNNAMED ROAD. LOOK FOR WELL SIGN AND TURN ON LEASE ROAD TO THE FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176826,STDPMT,EFFECTIVE,376173,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYNEW,07/03/2024,07/03/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN109655035,FROM INTX BUSINESS 20 US285 IN PECOS HEAD SOUTH ON US-285 S FOR APPROXIMATELY 3.2 MILES.TURN LEFT ONTO FM 1450 E AND CONTINUE FOR APPROXIMATELY 5.3 MILES. TURN RIGHT ONTO UNNAMED DIRT ROAD AND TRAVEL APPROXIMATELY 1 MILE AND FACILITY WILL BE ON THE LEFT.,REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176827,STDPMT,EFFECTIVE,376174,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYNEW,07/03/2024,07/03/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN110497062,"FROM INTX OF I-20 AND HWY 17, GO S ON HWY 17 FOR 18.3 MI. TURN L ON CR 331 AND GO 3.9 MI TO CATTLE GUARD. CROSS OVER ONTO CR 340 AND GO 2.1 MI TO INTX. CONTINUE E OVER CWEI CATTLE GUARD AND GO 2 MI TO CEWI CATTLE GUARD. PROCEED SE FOR 1.3 MI, CROSS CATTLE",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176828,STDPMT,EFFECTIVE,376175,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYNEW,07/03/2024,07/03/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN110483591,"FROM THE INTERSECTION OF I-20 AND HWY 17 GO SOUTH ON HWY 17 FOR 14.3 MILES. TURN L ON CR 112 AND GO 3.8 MILES TO T IN ROAD, TURN R AND GO 0.3 MILES. TURN L AND GO 4.2 MILES. TURN R AND GO 1.9 MILES, TURN L AND GO 0.8 MILES. TURN R ONTO LOCATION.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176829,STDPMT,EFFECTIVE,376176,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYNEW,07/03/2024,07/03/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN110470283,"FROM I-20 AND HWY 285 IN PECOS, TEXAS, S ON HWY 285 FOR 15.5 MI. R ON HWY 285 FOR 7.8 MI TO T IN ROAD. R W ON CR 112 FOR 1.5 MI TO T IN ROAD, CR 112 WILL GO R N FOR 1.0 MI, CR 112 WILL GO L W FOR 1.0 MI, CR 112 WILL GO R N FOR 1.2 MI TO SITE ON L.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176830,STDPMT,EFFECTIVE,376177,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYNEW,07/03/2024,07/03/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN110517646,"FROM THE INTERSECTION OF I-20 AND TX HWY 285 GO SOUTH ON HWY 285 FOR 24 MILES. TURN RIGHT SW ON CR 108 AND GO 2.1 MILES, ROAD TURNS TO THE RIGHT WEST, CONTINUE STRAIGHT WEST FOR 3.1 MILES. TURN RIGHT NORTH ON LEASE ROAD AND GO 3 MILES TO LOCATION",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,147009,STDPMT,EFFECTIVE,376178,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYEXST,07/03/2024,07/03/2024,12/12/2027,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109803668,"FROM INTX I20 AND HWY 17, HEAD SOUTH FOR 13 MILES TO FM 869, HEAD EAST FOR 0.5 MILES AND THEN HEAD NORTH ON UNNAMED RD FOR HALF A MILE TO THE FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,148463,STDPMT,EFFECTIVE,376179,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYEXST,07/03/2024,07/03/2024,01/31/2028,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109945683,"FROM THE INTERSECTION OF I-20 AND HWY 17 WEST OF PECOS TX, GO SOUTH ON HWY 17 FOR 7 MILES. TURN RIGHT WEST ON CR 133 AND FOLLOW CR133 FOR 3.25 MILES AND FACILITY WILL BE ON YOUR RIGHT NORTH.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,147975,STDPMT,EFFECTIVE,376180,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYEXST,07/03/2024,07/03/2024,04/03/2028,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109886903,"INTX I- 20 AND HWY 17 HEAD SOUTH 8.5 MILES AND TURN RIGHT ON UNNAMED DIRT ROAD, TRAVEL FOR APPROXIMATELY 0.5 MILES AND HEAD NORTH TO FACILITY, FACILITY WILL BE APPROXIMATELY 0.5 MILES FROM LAST TURN POINT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,145032,STDPMT,EFFECTIVE,376181,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYEXST,07/03/2024,07/03/2024,11/07/2027,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109638346,"FROM PECOS TX HEAD EAST ON E 6TH ST TOWARD S CEDAR ST, TURN LEFT AT THE 1ST CROSS STREET ONTO S CEDAR STREET FOR 0.2 MILES, TURN LEFT ONTO E 3RD ST SIGNS FOR I-20 AND TRAVEL FOR 1.5 MI, TURN LEFT ONTO TX-17S FOR 3.1 MILES, TURN LEFT 0.9 MI TO FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,145030,STDPMT,EFFECTIVE,376182,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,NOTIFYEXST,07/03/2024,07/03/2024,09/08/2027,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109638312,"FROM PECOS TX, HEAD EAST ON E 6TH ST. TOWARD S CEDAR ST, TURN LEFT AT THE 1ST CROSS STREET ONTO S CEDAR ST IN 0.2 MI, TURN LEFT ONTO E 3RD ST SIGNS FOR I-20 AND TRAVEL 1.5 MI, TURN LEFT ONTO TX-17S AND TRAVEL FOR 3 MILES, FACILITY WILL BE ON THE LEFT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,169902,STDPMT,EFFECTIVE,376185,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,REVISION,07/03/2024,07/03/2024,01/12/2033,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN111546669,"TURN LEFT ONTO COUNTY ROAD 21 TURN LEFT ONTO MOORE SCHOOL RD TURN RIGHT ONTO N COUNTY ROAD 19 KEEP STRAIGHT TO GET ONTO COUNTY ROAD 62 TURN RIGHT ONTO W COUNTY ROAD 30 CONTINUE ON COUNTY ROAD 30 TO 32.3169, -101.5573",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,165873,STDPMT,CANCELLED,376187,ANADARKO E&P ONSHORE LLC,Anadarko E&P Onshore LLC,CN602947558,INITIAL,07/03/2024,07/03/2024,,WITHDRAWN,NSR-VOIDPMT,RN109727024,"FROM ORLA, TX TRAVEL NW ON US-285 FOR 4.7 MILES AND TURN RIGHT ON CR 448. TRAVEL NE FOR 1.2 MILES TO FACILITY ON LEFT.",REGION 07 - MIDLAND,REEVES,ORLA,
NSR,75798,STDPMT,EFFECTIVE,376192,DCP OPERATING COMPANY LP,"DCP Operating Company, LP",CN601229917,AMEND,07/03/2024,07/22/2024,06/18/2034,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN104544119,FR US 385 AND I-20 LOCATED ON THE S SIDE OF ODESSA GO 10.5 MI S ON US 385 TURN E AND GO 9.9 MI ON RR 1787 TURN S AND GO 6.7 MI ON RR 1492 TURN W AND GO 2.7 MI ON CR 309 TO AN INTX TURN NW AND GO 1.4 MI ON A LEASE RD TO BOOSTER STATION ON RIGHT,REGION 07 - MIDLAND,UPTON,ODESSA,6002 - 116.620 PRE 2011-FEB-27
NSR,163107,STDPMT,EFFECTIVE,376196,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,REVISION,07/05/2024,07/05/2024,02/08/2031,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN111122859,"FROM THE INTERSECTION OF TX-158 & W FLORIDA AVE., GO E FOR 9.4 MI. TURN R ONTO S CO RD 1110, GO 3.36 MI, TURN R, GO 0.4 MI TO SITE ENTRANCE ON R.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,176839,STDPMT,CANCELLED,376198,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,INITIAL,07/05/2024,07/18/2024,07/18/2034,COMPLETE,STANDARD PERMIT NEW REGISTRATION,RN112003561,"FROM LENORAH, TX, HEAD NORTH ON CO RD 3301/ CO RD D3301 TOWARD CO RD 3600 FOR 2 MI. TURN R ONTO CO RD 3600 AND TRAVEL FOR 0.7 MI. TO SITE ON R.",REGION 07 - MIDLAND,MARTIN,LENORAH,6002 - 116.620 PRE 2011-FEB-27
NSR,176840,STDPMT,CANCELLED,376200,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,INITIAL,07/05/2024,08/05/2024,,WITHDRAWN,STANDARD PERMIT NEW REGISTRATION,RN112003579,"FROM MIDKIFF, HEAD E ON FARM TO MARKET 2401 AND GO 6.0 MILES. TURN LEFT ON RANCH TO MARKET RD 1357 AND GO FOR 2.0 MILES. TURN RIGHT ON CO RD 106/CO RD 180 AND GO FOR 2.5 MILES TO SITE ON THE LEFT.",REGION 07 - MIDLAND,MIDLAND,MIDKIFF,6002 - 116.620 PRE 2011-FEB-27
NSR,169792,STDPMT,EFFECTIVE,376201,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,AMEND,07/05/2024,08/07/2024,08/16/2032,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN111543385,"FROM THE INTERSECTION OF TX-176 AND CR 2751 IN TARZAN, TX, HEAD S ON CR 2751 FOR 0.6 MI. TURN R ON CR 3500 AND GO 4.6 MI. TURN R FOR 0.05 MI TO SITE ON THE R.",REGION 07 - MIDLAND,MARTIN,TARZAN,6002 - 116.620 PRE 2011-FEB-27
NSR,173559,STDPMT,EFFECTIVE,376202,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,AMEND,07/05/2024,07/12/2024,08/11/2033,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN111786109,"FROM MIDKIFF, TX, HEAD S ON FARM TO MARKET 2401 W FOR 7.0 MI. L ON FARM TO MARKET RD 2594 FOR 5.6 MI. CONT. STRAIGHT FOR 1.9 MI. R ON UNNAMED RD FOR 1.2 MI. TO SITE ON R.",REGION 07 - MIDLAND,UPTON,MIDKIFF,6002 - 116.620 PRE 2011-FEB-27
NSR,167406,STDPMT,EFFECTIVE,376203,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,AMEND,07/05/2024,07/11/2024,01/14/2032,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN106416431,FROM US 67 & MAIN ST GO NE ON US 67 FOR 4.8 MI. TURN R ON CR 225. GO 3.0 MI. TURN L ON UNNAMED RD. GO 0.4 MI. KEEP L AND GO 1.33 MI. TURN L. GO 0.97 MI. TO SITE ON R.,REGION 07 - MIDLAND,UPTON,RANKIN,6002 - 116.620 PRE 2011-FEB-27
NSR,171347,STDPMT,EFFECTIVE,376204,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,AMEND,07/05/2024,07/18/2024,01/25/2033,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN107035040,"FRM MIDLAND, S ON S BIG SPRING ST ONTO RANKIN HWY. CONT. ONTO TX349 S FOR 5 MI. L ON RANCH RD 1213 FOR 3 MI. R ON S COUNTY RD 1160 FOR 4.3 MI. L 0.5 MI. TO SITE ON L.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - 116.620 PRE 2011-FEB-27
NSR,176841,STDPMT,EFFECTIVE,376205,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,INITIAL,07/05/2024,07/17/2024,07/17/2034,COMPLETE,STANDARD PERMIT NEW REGISTRATION,RN112003587,FROM TARZAN HEAD WEST ON TX-176 FOR 1.3 MILES. TURN LEFT ON CO RD 3600 FOR 2.4 MILES. TURN LEFT ON FM1212 FOR 6.6 MILES. TURN RIGHT ON CO RD 2950 FOR 0.5 MILES TO SITE ON THE LEFT.,REGION 07 - MIDLAND,MARTIN,TARZAN,6002 - 116.620 PRE 2011-FEB-27
NSR,145032,STDPMT,EFFECTIVE,376212,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,REVISION,07/05/2024,07/05/2024,11/07/2027,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109638346,"FROM PECOS TX HEAD EAST ON E 6TH ST TOWARD S CEDAR ST, TURN LEFT AT THE 1ST CROSS STREET ONTO S CEDAR STREET FOR 0.2 MILES, TURN LEFT ONTO E 3RD ST SIGNS FOR I-20 AND TRAVEL FOR 1.5 MI, TURN LEFT ONTO TX-17S FOR 3.1 MILES, TURN LEFT 0.9 MI TO FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,145030,STDPMT,EFFECTIVE,376213,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,REVISION,07/05/2024,07/05/2024,09/08/2027,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109638312,"FROM PECOS TX, HEAD EAST ON E 6TH ST. TOWARD S CEDAR ST, TURN LEFT AT THE 1ST CROSS STREET ONTO S CEDAR ST IN 0.2 MI, TURN LEFT ONTO E 3RD ST SIGNS FOR I-20 AND TRAVEL 1.5 MI, TURN LEFT ONTO TX-17S AND TRAVEL FOR 3 MILES, FACILITY WILL BE ON THE LEFT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,147009,STDPMT,EFFECTIVE,376214,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,REVISION,07/05/2024,07/05/2024,12/12/2027,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109803668,"FROM INTX I20 AND HWY 17, HEAD SOUTH FOR 13 MILES TO FM 869, HEAD EAST FOR 0.5 MILES AND THEN HEAD NORTH ON UNNAMED RD FOR HALF A MILE TO THE FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,148463,STDPMT,EFFECTIVE,376215,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,REVISION,07/05/2024,07/05/2024,01/31/2028,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109945683,"FROM THE INTERSECTION OF I-20 AND HWY 17 WEST OF PECOS TX, GO SOUTH ON HWY 17 FOR 7 MILES. TURN RIGHT WEST ON CR 133 AND FOLLOW CR133 FOR 3.25 MILES AND FACILITY WILL BE ON YOUR RIGHT NORTH.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,147975,STDPMT,EFFECTIVE,376216,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,REVISION,07/05/2024,07/05/2024,04/03/2028,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109886903,"INTX I- 20 AND HWY 17 HEAD SOUTH 8.5 MILES AND TURN RIGHT ON UNNAMED DIRT ROAD, TRAVEL FOR APPROXIMATELY 0.5 MILES AND HEAD NORTH TO FACILITY, FACILITY WILL BE APPROXIMATELY 0.5 MILES FROM LAST TURN POINT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176825,STDPMT,EFFECTIVE,376217,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN109194803,"FROM THE INTX OF I-20 AND HWY 285 IN PECOS, TX, DRIVE W ON I-20 FOR 5.8 MILES AND TAKE EXIT 37. TRAVEL ON SERVICE ROAD UNTIL REACHING COUNTY ROAD 208. TURN L AND DRIVE 4.2 MILES TO AN UNNAMED ROAD. LOOK FOR WELL SIGN AND TURN ON LEASE ROAD TO THE FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176826,STDPMT,EFFECTIVE,376218,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN109655035,FROM INTX BUSINESS 20 US285 IN PECOS HEAD SOUTH ON US-285 S FOR APPROXIMATELY 3.2 MILES.TURN LEFT ONTO FM 1450 E AND CONTINUE FOR APPROXIMATELY 5.3 MILES. TURN RIGHT ONTO UNNAMED DIRT ROAD AND TRAVEL APPROXIMATELY 1 MILE AND FACILITY WILL BE ON THE LEFT.,REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176822,STDPMT,EFFECTIVE,376219,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN109478479,"FROM I-20 AND HWY 17, HEAD SOUTH ON 17 FOR 9 MI. TURN LEFT ONTO CR 131 AFTER GREY METAL BUILDINGS AND GO RIGHT AT THE TEE. GO FOR 0.5 MI. AND TURN LEFT ON THE ROAD THAT LEADS TO THE TANK BATTERY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176828,STDPMT,EFFECTIVE,376220,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN110483591,"FROM THE INTERSECTION OF I-20 AND HWY 17 GO SOUTH ON HWY 17 FOR 14.3 MILES. TURN L ON CR 112 AND GO 3.8 MILES TO T IN ROAD, TURN R AND GO 0.3 MILES. TURN L AND GO 4.2 MILES. TURN R AND GO 1.9 MILES, TURN L AND GO 0.8 MILES. TURN R ONTO LOCATION.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176827,STDPMT,EFFECTIVE,376221,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN110497062,"FROM INTX OF I-20 AND HWY 17, GO S ON HWY 17 FOR 18.3 MI. TURN L ON CR 331 AND GO 3.9 MI TO CATTLE GUARD. CROSS OVER ONTO CR 340 AND GO 2.1 MI TO INTX. CONTINUE E OVER CWEI CATTLE GUARD AND GO 2 MI TO CEWI CATTLE GUARD. PROCEED SE FOR 1.3 MI, CROSS CATTLE",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176829,STDPMT,EFFECTIVE,376222,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN110470283,"FROM I-20 AND HWY 285 IN PECOS, TEXAS, S ON HWY 285 FOR 15.5 MI. R ON HWY 285 FOR 7.8 MI TO T IN ROAD. R W ON CR 112 FOR 1.5 MI TO T IN ROAD, CR 112 WILL GO R N FOR 1.0 MI, CR 112 WILL GO L W FOR 1.0 MI, CR 112 WILL GO R N FOR 1.2 MI TO SITE ON L.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176830,STDPMT,EFFECTIVE,376223,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN110517646,"FROM THE INTERSECTION OF I-20 AND TX HWY 285 GO SOUTH ON HWY 285 FOR 24 MILES. TURN RIGHT SW ON CR 108 AND GO 2.1 MILES, ROAD TURNS TO THE RIGHT WEST, CONTINUE STRAIGHT WEST FOR 3.1 MILES. TURN RIGHT NORTH ON LEASE ROAD AND GO 3 MILES TO LOCATION",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176823,STDPMT,EFFECTIVE,376224,NOBLE ENERGY INC,"Noble Energy, Inc.",CN601532971,INITIAL,07/05/2024,07/05/2024,07/05/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN110483666,"FROM THE INTX OF I-20 AND US-285 IN PECOS, HEAD SOUTH ON US-285 FOR 15.5 MI. TURN RIGHT ONTO RANCH RD 2007 AND GO 7.9 MI. TURN RIGHT ONTO CO RD 112 AND GO 1.5 MI. TURN LEFT AND GO 2.0 MI TO SITE ON THE LEFT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,175138,STDPMT,EFFECTIVE,376231,WTG GAS GATHERING COMPANY LLC,"Etc Gas Gathering Company, Llc",CN606192177,OWNCHANGE,07/08/2024,07/08/2024,07/03/2034,COMPLETE,AIR NEW SOURCE REVIEW (NSR) CHANGE OF OWNERSHIP,RN111884326,FROM COAHOMA AT INTERSECTION OF IH 20 AND S 1ST ST HEAD NORTH ON S 1ST ST FM 820 FOR 4.3 MILES TURN LET ONTO CENTER POINT RD GO 3.0 MILES TURN RIGHT ONTO N CO RD 41 GO 1.6 MILES SITE WILL BE ON RIGHT,REGION 07 - MIDLAND,HOWARD,COAHOMA,
NSR,171522,STDPMT,EFFECTIVE,376243,CHEVRON USA INC,Chevron U.S.A. Inc.,CN600132484,NOTIFYEXST,07/08/2024,07/08/2024,01/17/2033,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN111635140,"FROM MIDLAND, TX AT THE INTERSECTION OF BI-20 AND TX-349 S, HEAD S ON TX-349 S FOR 5.1 MI. TURN LEFT ONTO FM RD E AND GO 2.0 MI. CONTINUE ONTO E COUNTY RD 16 FOR 1.0 MI. TURN RIGHT ON S COUNTY RD 1160 AND GO 12.0 MI. TURN LEFT AND GO 0.9 MI TO THE SITE.",REGION 07 - MIDLAND,MIDLAND,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176837,STDPMT,EFFECTIVE,376244,AGHORN OPERATING INC,"Aghorn Operating, Inc.",CN601691165,INITIAL,07/08/2024,07/08/2024,07/08/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN102600657,FROM INTX OF US 385 & W YUKON PROCEED W 1.6 MI TO LEASE RD THEN GO 0.1 MI S AND 0.5 MI SE TO LOCATION,REGION 07 - MIDLAND,ECTOR,ODESSA,6002 - NON RULE 2012-NOV-08
NSR,120299,STDPMT,CANCELLED,376248,AGHORN OPERATING INC,"Aghorn Operating, Inc.",CN601691165,VOIDPMT,07/08/2024,07/08/2024,05/04/2033,COMPLETE,NSR VOID PERMIT,RN102600657,FROM INTX OF US 385 & W YUKON PROCEED W 1.6 MI TO LEASE RD THEN GO 0.1 MI S AND 0.5 MI SE TO LOCATION,REGION 07 - MIDLAND,ECTOR,ODESSA,
NSR,176853,STDPMT,EFFECTIVE,376252,VITAL ENERGY INC,"Vital Energy, Inc.",CN604527994,NOTIFYNEW,07/08/2024,07/08/2024,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111753109,INTXN OF I-10 E AND HOEFS RD TRAVEL NORTH ON HOEFS RD FOR 3.5 MILES. TURN LEFT ON LOCAL ROAD FOR 1.5 MILES. TURN LEFT ON LEASE ROAD FOR 0.5 MILES. FACILITY LOCATED ON THE LEFT.,REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,176637,STDPMT,EFFECTIVE,376254,VITAL ENERGY INC,"Vital Energy, Inc.",CN604527994,INITIAL,07/08/2024,07/08/2024,07/08/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111719423,"FROM PECOS, GO SOUTH AND TAKE FM 1450 E TO CO RD 103. FROM THERE, GO DOWN SOUTH OF CO RD 103 FOR 15.7 MILES UNTIL YOU REACH THE DESTINATION ON THE LEFT",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,175091,STDPMT,EFFECTIVE,376255,VITAL ENERGY INC,"Vital Energy, Inc.",CN604527994,INITIAL,07/08/2024,07/08/2024,07/08/2034,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN110309705,"FROM PECOS, TX TAKE US 285 S FOR 17.2 MI. TURN RIGHT ONTO RANCH RD. 2007. CONTINUE FOR 7.9 MI. TURN LEFT ONTO CO. RD. 112. TURN RIGHT ONTO CO. RD. 111. STAY ON CO. RD. 111 TO THE FACILITY.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,156800,STDPMT,CANCELLED,376260,ALTUS MIDSTREAM PIPELINE LP,Altus Midstream Pipeline LP,CN605655117,NOTIFYEXST,07/08/2024,07/08/2024,05/24/2029,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109803452,TAKE TOYAH EXIT OFF I 20 TURN NORTH ON 2903 IN TOYAH GO 1 MILES TO T TURN WEST FOR 2 MILES TO STOP SIGN TURN NORTH FOR 2 MILTO TO T TURN EAST GO 1 MIL TURN NORTH ON CR 221 FOR 2.3 MILES TO Y TRAVEL NORTH ON CR 222 FOR 2.2 MILES TURN E FOR 2.5 MI,REGION 07 - MIDLAND,REEVES,TOYAH,6002 - NON RULE 2012-NOV-08
